S,S^2,A,Y,B
0.9493637622222222,0.901291553020732,0.012281137777777777,0.0,0.61951756
0.9493637622222222,0.901291553020732,0.013816279999999998,0.0,0.6197162
0.998,0.996004,0.0,0.0,0.6434778
0.998,0.996004,0.0015351422222222222,0.0,0.64367837
0.998,0.996004,0.0030702844444444443,0.0,0.64387476
0.998,0.996004,0.0046054266666666665,0.0,0.64406973
0.998,0.996004,0.006140568888888889,0.0,0.64426476
0.998,0.996004,0.007675711111111111,0.0,0.64445966
0.998,0.996004,0.009210853333333333,0.0,0.6446544
0.998,0.996004,0.010745995555555554,0.0,0.6448492
0.998,0.996004,0.012281137777777777,0.0,0.6450439
0.998,0.996004,0.013816279999999998,0.0,0.6452385
0.56027386,0.3139067981992996,0.0,0.0017987866666666665,0.48915792
0.56027386,0.3139067981992996,0.0015351422222222222,0.0017987866666666665,0.48924074
0.56027386,0.3139067981992996,0.0030702844444444443,0.0017987866666666665,0.4893235
0.56027386,0.3139067981992996,0.0046054266666666665,0.0017987866666666665,0.48940635
0.56027386,0.3139067981992996,0.006140568888888889,0.0017987866666666665,0.48948917
0.56027386,0.3139067981992996,0.007675711111111111,0.0017987866666666665,0.48957196
0.56027386,0.3139067981992996,0.009210853333333333,0.0017987866666666665,0.48965478
0.56027386,0.3139067981992996,0.010745995555555554,0.0017987866666666665,0.48973763
0.56027386,0.3139067981992996,0.012281137777777777,0.0017987866666666665,0.4898204
0.56027386,0.3139067981992996,0.013816279999999998,0.0017987866666666665,0.48990315
0.6089100977777778,0.370771507175743,0.0,0.0017987866666666665,0.49094325
0.6089100977777778,0.370771507175743,0.0015351422222222222,0.0017987866666666665,0.49102613
0.6089100977777778,0.370771507175743,0.0030702844444444443,0.0017987866666666665,0.49110892
0.6089100977777778,0.370771507175743,0.0046054266666666665,0.0017987866666666665,0.49119174
0.6089100977777778,0.370771507175743,0.006140568888888889,0.0017987866666666665,0.4912746
0.6089100977777778,0.370771507175743,0.007675711111111111,0.0017987866666666665,0.49135736
0.6089100977777778,0.370771507175743,0.009210853333333333,0.0017987866666666665,0.4914402
0.6089100977777778,0.370771507175743,0.010745995555555554,0.0017987866666666665,0.49152303
0.6089100977777778,0.370771507175743,0.012281137777777777,0.0017987866666666665,0.4916058
0.6089100977777778,0.370771507175743,0.013816279999999998,0.0017987866666666665,0.49168867
0.6575463355555555,0.4323671834025392,0.0,0.0017987866666666665,0.49302682
0.6575463355555555,0.4323671834025392,0.0015351422222222222,0.0017987866666666665,0.49310246
0.6575463355555555,0.4323671834025392,0.0030702844444444443,0.0017987866666666665,0.49317807
0.6575463355555555,0.4323671834025392,0.0046054266666666665,0.0017987866666666665,0.4932537
0.6575463355555555,0.4323671834025392,0.006140568888888889,0.0017987866666666665,0.49332938
0.6575463355555555,0.4323671834025392,0.007675711111111111,0.0017987866666666665,0.49340492
0.6575463355555555,0.4323671834025392,0.009210853333333333,0.0017987866666666665,0.49348056
0.6575463355555555,0.4323671834025392,0.010745995555555554,0.0017987866666666665,0.49355623
0.6575463355555555,0.4323671834025392,0.012281137777777777,0.0017987866666666665,0.49363187
0.6575463355555555,0.4323671834025392,0.013816279999999998,0.0017987866666666665,0.49370745
0.7061825733333333,0.4986938268796887,0.0,0.0017987866666666665,0.49680865
0.7061825733333333,0.4986938268796887,0.0015351422222222222,0.0017987866666666665,0.4969021
0.7061825733333333,0.4986938268796887,0.0030702844444444443,0.0017987866666666665,0.49700657
0.7061825733333333,0.4986938268796887,0.0046054266666666665,0.0017987866666666665,0.4971239
0.7061825733333333,0.4986938268796887,0.006140568888888889,0.0017987866666666665,0.4972412
0.7061825733333333,0.4986938268796887,0.007675711111111111,0.0017987866666666665,0.49735853
0.7061825733333333,0.4986938268796887,0.009210853333333333,0.0017987866666666665,0.49747592
0.7061825733333333,0.4986938268796887,0.010745995555555554,0.0017987866666666665,0.49759325
0.7061825733333333,0.4986938268796887,0.012281137777777777,0.0017987866666666665,0.4977105
0.7061825733333333,0.4986938268796887,0.013816279999999998,0.0017987866666666665,0.4978279
0.7548188111111112,0.5697514376071913,0.0,0.0017987866666666665,0.51269424
0.7548188111111112,0.5697514376071913,0.0015351422222222222,0.0017987866666666665,0.5128809
0.7548188111111112,0.5697514376071913,0.0030702844444444443,0.0017987866666666665,0.5130751
0.7548188111111112,0.5697514376071913,0.0046054266666666665,0.0017987866666666665,0.5132692
0.7548188111111112,0.5697514376071913,0.006140568888888889,0.0017987866666666665,0.5134633
0.7548188111111112,0.5697514376071913,0.007675711111111111,0.0017987866666666665,0.5136574
0.7548188111111112,0.5697514376071913,0.009210853333333333,0.0017987866666666665,0.5138515
0.7548188111111112,0.5697514376071913,0.010745995555555554,0.0017987866666666665,0.5140456
0.7548188111111112,0.5697514376071913,0.012281137777777777,0.0017987866666666665,0.51423967
0.7548188111111112,0.5697514376071913,0.013816279999999998,0.0017987866666666665,0.5144338
0.803455048888889,0.6455400155850469,0.0,0.0017987866666666665,0.53770703
0.803455048888889,0.6455400155850469,0.0015351422222222222,0.0017987866666666665,0.5379078
0.803455048888889,0.6455400155850469,0.0030702844444444443,0.0017987866666666665,0.5381085
0.803455048888889,0.6455400155850469,0.0046054266666666665,0.0017987866666666665,0.53830916
0.803455048888889,0.6455400155850469,0.006140568888888889,0.0017987866666666665,0.53850985
0.803455048888889,0.6455400155850469,0.007675711111111111,0.0017987866666666665,0.53871053
0.803455048888889,0.6455400155850469,0.009210853333333333,0.0017987866666666665,0.53891116
0.803455048888889,0.6455400155850469,0.010745995555555554,0.0017987866666666665,0.53911185
0.803455048888889,0.6455400155850469,0.012281137777777777,0.0017987866666666665,0.5393124
0.803455048888889,0.6455400155850469,0.013816279999999998,0.0017987866666666665,0.53951305
0.8520912866666667,0.7260595608132555,0.0,0.0017987866666666665,0.5637269
0.8520912866666667,0.7260595608132555,0.0015351422222222222,0.0017987866666666665,0.5639481
0.8520912866666667,0.7260595608132555,0.0030702844444444443,0.0017987866666666665,0.56416917
0.8520912866666667,0.7260595608132555,0.0046054266666666665,0.0017987866666666665,0.5643903
0.8520912866666667,0.7260595608132555,0.006140568888888889,0.0017987866666666665,0.5646113
0.8520912866666667,0.7260595608132555,0.007675711111111111,0.0017987866666666665,0.56483245
0.8520912866666667,0.7260595608132555,0.009210853333333333,0.0017987866666666665,0.56505346
0.8520912866666667,0.7260595608132555,0.010745995555555554,0.0017987866666666665,0.5652744
0.8520912866666667,0.7260595608132555,0.012281137777777777,0.0017987866666666665,0.56549543
0.8520912866666667,0.7260595608132555,0.013816279999999998,0.0017987866666666665,0.5657164
0.9007275244444445,0.8113100732918174,0.0,0.0017987866666666665,0.5904263
0.9007275244444445,0.8113100732918174,0.0015351422222222222,0.0017987866666666665,0.59063256
0.9007275244444445,0.8113100732918174,0.0030702844444444443,0.0017987866666666665,0.59083885
0.9007275244444445,0.8113100732918174,0.0046054266666666665,0.0017987866666666665,0.5910451
0.9007275244444445,0.8113100732918174,0.006140568888888889,0.0017987866666666665,0.59125125
0.9007275244444445,0.8113100732918174,0.007675711111111111,0.0017987866666666665,0.5914575
0.9007275244444445,0.8113100732918174,0.009210853333333333,0.0017987866666666665,0.5916636
0.9007275244444445,0.8113100732918174,0.010745995555555554,0.0017987866666666665,0.59186965
0.9007275244444445,0.8113100732918174,0.012281137777777777,0.0017987866666666665,0.59207577
0.9007275244444445,0.8113100732918174,0.013816279999999998,0.0017987866666666665,0.5922818
0.9493637622222222,0.901291553020732,0.0,0.0017987866666666665,0.6166408
0.9493637622222222,0.901291553020732,0.0015351422222222222,0.0017987866666666665,0.61684006
0.9493637622222222,0.901291553020732,0.0030702844444444443,0.0017987866666666665,0.6170393
0.9493637622222222,0.901291553020732,0.0046054266666666665,0.0017987866666666665,0.61723846
0.9493637622222222,0.901291553020732,0.006140568888888889,0.0017987866666666665,0.61743754
0.9493637622222222,0.901291553020732,0.007675711111111111,0.0017987866666666665,0.6176366
0.9493637622222222,0.901291553020732,0.009210853333333333,0.0017987866666666665,0.6178357
0.9493637622222222,0.901291553020732,0.010745995555555554,0.0017987866666666665,0.61803466
0.9493637622222222,0.901291553020732,0.012281137777777777,0.0017987866666666665,0.6182336
0.9493637622222222,0.901291553020732,0.013816279999999998,0.0017987866666666665,0.61843264
0.998,0.996004,0.0,0.0017987866666666665,0.64224076
0.998,0.996004,0.0015351422222222222,0.0017987866666666665,0.6424412
0.998,0.996004,0.0030702844444444443,0.0017987866666666665,0.6426399
0.998,0.996004,0.0046054266666666665,0.0017987866666666665,0.64283514
0.998,0.996004,0.006140568888888889,0.0017987866666666665,0.6430304
0.998,0.996004,0.007675711111111111,0.0017987866666666665,0.64322555
0.998,0.996004,0.009210853333333333,0.0017987866666666665,0.64342064
0.998,0.996004,0.010745995555555554,0.0017987866666666665,0.6436157
0.998,0.996004,0.012281137777777777,0.0017987866666666665,0.64381075
0.998,0.996004,0.013816279999999998,0.0017987866666666665,0.64400387
0.56027386,0.3139067981992996,0.0,0.003597573333333333,0.48901156
0.56027386,0.3139067981992996,0.0015351422222222222,0.003597573333333333,0.48909435
0.56027386,0.3139067981992996,0.0030702844444444443,0.003597573333333333,0.4891772
0.56027386,0.3139067981992996,0.0046054266666666665,0.003597573333333333,0.48925993
0.56027386,0.3139067981992996,0.006140568888888889,0.003597573333333333,0.48934275
0.56027386,0.3139067981992996,0.007675711111111111,0.003597573333333333,0.48942554
0.56027386,0.3139067981992996,0.009210853333333333,0.003597573333333333,0.48950836
0.56027386,0.3139067981992996,0.010745995555555554,0.003597573333333333,0.48959115
0.56027386,0.3139067981992996,0.012281137777777777,0.003597573333333333,0.48967394
0.56027386,0.3139067981992996,0.013816279999999998,0.003597573333333333,0.4897568
0.6089100977777778,0.370771507175743,0.0,0.003597573333333333,0.4907969
0.6089100977777778,0.370771507175743,0.0015351422222222222,0.003597573333333333,0.4908797
0.6089100977777778,0.370771507175743,0.0030702844444444443,0.003597573333333333,0.4909625
0.6089100977777778,0.370771507175743,0.0046054266666666665,0.003597573333333333,0.49104533
0.6089100977777778,0.370771507175743,0.006140568888888889,0.003597573333333333,0.49112815
0.6089100977777778,0.370771507175743,0.007675711111111111,0.003597573333333333,0.49121097
0.6089100977777778,0.370771507175743,0.009210853333333333,0.003597573333333333,0.49129376
0.6089100977777778,0.370771507175743,0.010745995555555554,0.003597573333333333,0.49137658
0.6089100977777778,0.370771507175743,0.012281137777777777,0.003597573333333333,0.49145937
0.6089100977777778,0.370771507175743,0.013816279999999998,0.003597573333333333,0.4915422
0.6575463355555555,0.4323671834025392,0.0,0.003597573333333333,0.49285933
0.6575463355555555,0.4323671834025392,0.0015351422222222222,0.003597573333333333,0.492935
0.6575463355555555,0.4323671834025392,0.0030702844444444443,0.003597573333333333,0.49301067
0.6575463355555555,0.4323671834025392,0.0046054266666666665,0.003597573333333333,0.49308625
0.6575463355555555,0.4323671834025392,0.006140568888888889,0.003597573333333333,0.49316186
0.6575463355555555,0.4323671834025392,0.007675711111111111,0.003597573333333333,0.49323747
0.6575463355555555,0.4323671834025392,0.009210853333333333,0.003597573333333333,0.4933131
0.6575463355555555,0.4323671834025392,0.010745995555555554,0.003597573333333333,0.4933888
0.6575463355555555,0.4323671834025392,0.012281137777777777,0.003597573333333333,0.49346435
0.6575463355555555,0.4323671834025392,0.013816279999999998,0.003597573333333333,0.49353996
0.7061825733333333,0.4986938268796887,0.0,0.003597573333333333,0.49595538
0.7061825733333333,0.4986938268796887,0.0015351422222222222,0.003597573333333333,0.4960488
0.7061825733333333,0.4986938268796887,0.0030702844444444443,0.003597573333333333,0.49614224
0.7061825733333333,0.4986938268796887,0.0046054266666666665,0.003597573333333333,0.4962457
0.7061825733333333,0.4986938268796887,0.006140568888888889,0.003597573333333333,0.49636304
0.7061825733333333,0.4986938268796887,0.007675711111111111,0.003597573333333333,0.49648038
0.7061825733333333,0.4986938268796887,0.009210853333333333,0.003597573333333333,0.4965977
0.7061825733333333,0.4986938268796887,0.010745995555555554,0.003597573333333333,0.49671504
0.7061825733333333,0.4986938268796887,0.012281137777777777,0.003597573333333333,0.49683237
0.7061825733333333,0.4986938268796887,0.013816279999999998,0.003597573333333333,0.49694967
0.7548188111111112,0.5697514376071913,0.0,0.003597573333333333,0.51149625
0.7548188111111112,0.5697514376071913,0.0015351422222222222,0.003597573333333333,0.5116585
0.7548188111111112,0.5697514376071913,0.0030702844444444443,0.003597573333333333,0.51182073
0.7548188111111112,0.5697514376071913,0.0046054266666666665,0.003597573333333333,0.5119972
0.7548188111111112,0.5697514376071913,0.006140568888888889,0.003597573333333333,0.51219136
0.7548188111111112,0.5697514376071913,0.007675711111111111,0.003597573333333333,0.5123855
0.7548188111111112,0.5697514376071913,0.009210853333333333,0.003597573333333333,0.5125796
0.7548188111111112,0.5697514376071913,0.010745995555555554,0.003597573333333333,0.51277375
0.7548188111111112,0.5697514376071913,0.012281137777777777,0.003597573333333333,0.5129679
0.7548188111111112,0.5697514376071913,0.013816279999999998,0.003597573333333333,0.51316196
0.803455048888889,0.6455400155850469,0.0,0.003597573333333333,0.53643924
0.803455048888889,0.6455400155850469,0.0015351422222222222,0.003597573333333333,0.53664
0.803455048888889,0.6455400155850469,0.0030702844444444443,0.003597573333333333,0.5368408
0.803455048888889,0.6455400155850469,0.0046054266666666665,0.003597573333333333,0.53704154
0.803455048888889,0.6455400155850469,0.006140568888888889,0.003597573333333333,0.5372423
0.803455048888889,0.6455400155850469,0.007675711111111111,0.003597573333333333,0.53744304
0.803455048888889,0.6455400155850469,0.009210853333333333,0.003597573333333333,0.5376438
0.803455048888889,0.6455400155850469,0.010745995555555554,0.003597573333333333,0.5378445
0.803455048888889,0.6455400155850469,0.012281137777777777,0.003597573333333333,0.5380452
0.803455048888889,0.6455400155850469,0.013816279999999998,0.003597573333333333,0.5382459
0.8520912866666667,0.7260595608132555,0.0,0.003597573333333333,0.56237566
0.8520912866666667,0.7260595608132555,0.0015351422222222222,0.003597573333333333,0.562597
0.8520912866666667,0.7260595608132555,0.0030702844444444443,0.003597573333333333,0.5628182
0.8520912866666667,0.7260595608132555,0.0046054266666666665,0.003597573333333333,0.5630395
0.8520912866666667,0.7260595608132555,0.006140568888888889,0.003597573333333333,0.56326073
0.8520912866666667,0.7260595608132555,0.007675711111111111,0.003597573333333333,0.5634819
0.8520912866666667,0.7260595608132555,0.009210853333333333,0.003597573333333333,0.5637031
0.8520912866666667,0.7260595608132555,0.010745995555555554,0.003597573333333333,0.56392425
0.8520912866666667,0.7260595608132555,0.012281137777777777,0.003597573333333333,0.5641454
0.8520912866666667,0.7260595608132555,0.013816279999999998,0.003597573333333333,0.56436646
0.9007275244444445,0.8113100732918174,0.0,0.003597573333333333,0.58910227
0.9007275244444445,0.8113100732918174,0.0015351422222222222,0.003597573333333333,0.5893088
0.9007275244444445,0.8113100732918174,0.0030702844444444443,0.003597573333333333,0.58951527
0.9007275244444445,0.8113100732918174,0.0046054266666666665,0.003597573333333333,0.5897217
0.9007275244444445,0.8113100732918174,0.006140568888888889,0.003597573333333333,0.58992815
0.9007275244444445,0.8113100732918174,0.007675711111111111,0.003597573333333333,0.59013444
0.9007275244444445,0.8113100732918174,0.009210853333333333,0.003597573333333333,0.5903408
0.9007275244444445,0.8113100732918174,0.010745995555555554,0.003597573333333333,0.5905471
0.9007275244444445,0.8113100732918174,0.012281137777777777,0.003597573333333333,0.59075344
0.9007275244444445,0.8113100732918174,0.013816279999999998,0.003597573333333333,0.59095967
0.9493637622222222,0.901291553020732,0.0,0.003597573333333333,0.6153532
0.9493637622222222,0.901291553020732,0.0015351422222222222,0.003597573333333333,0.61555266
0.9493637622222222,0.901291553020732,0.0030702844444444443,0.003597573333333333,0.61575216
0.9493637622222222,0.901291553020732,0.0046054266666666665,0.003597573333333333,0.6159516
0.9493637622222222,0.901291553020732,0.006140568888888889,0.003597573333333333,0.616151
0.9493637622222222,0.901291553020732,0.007675711111111111,0.003597573333333333,0.6163503
0.9493637622222222,0.901291553020732,0.009210853333333333,0.003597573333333333,0.6165496
0.9493637622222222,0.901291553020732,0.010745995555555554,0.003597573333333333,0.6167488
0.9493637622222222,0.901291553020732,0.012281137777777777,0.003597573333333333,0.61694807
0.9493637622222222,0.901291553020732,0.013816279999999998,0.003597573333333333,0.61714727
0.998,0.996004,0.0,0.003597573333333333,0.6409931
0.998,0.996004,0.0015351422222222222,0.003597573333333333,0.64119595
0.998,0.996004,0.0030702844444444443,0.003597573333333333,0.641396
0.998,0.996004,0.0046054266666666665,0.003597573333333333,0.6415943
0.998,0.996004,0.006140568888888889,0.003597573333333333,0.64179254
0.998,0.996004,0.007675711111111111,0.003597573333333333,0.6419896
0.998,0.996004,0.009210853333333333,0.003597573333333333,0.64218503
0.998,0.996004,0.010745995555555554,0.003597573333333333,0.64237845
0.998,0.996004,0.012281137777777777,0.003597573333333333,0.64257145
0.998,0.996004,0.013816279999999998,0.003597573333333333,0.6427645
0.56027386,0.3139067981992996,0.0,0.005396359999999999,0.48886514
0.56027386,0.3139067981992996,0.0015351422222222222,0.005396359999999999,0.48894793
0.56027386,0.3139067981992996,0.0030702844444444443,0.005396359999999999,0.48903072
0.56027386,0.3139067981992996,0.0046054266666666665,0.005396359999999999,0.4891135
0.56027386,0.3139067981992996,0.006140568888888889,0.005396359999999999,0.48919636
0.56027386,0.3139067981992996,0.007675711111111111,0.005396359999999999,0.4892791
0.56027386,0.3139067981992996,0.009210853333333333,0.005396359999999999,0.489362
0.56027386,0.3139067981992996,0.010745995555555554,0.005396359999999999,0.4894448
0.56027386,0.3139067981992996,0.012281137777777777,0.005396359999999999,0.48952755
0.56027386,0.3139067981992996,0.013816279999999998,0.005396359999999999,0.48961037
0.6089100977777778,0.370771507175743,0.0,0.005396359999999999,0.49065048
0.6089100977777778,0.370771507175743,0.0015351422222222222,0.005396359999999999,0.49073327
0.6089100977777778,0.370771507175743,0.0030702844444444443,0.005396359999999999,0.49081606
0.6089100977777778,0.370771507175743,0.0046054266666666665,0.005396359999999999,0.4908989
0.6089100977777778,0.370771507175743,0.006140568888888889,0.005396359999999999,0.4909817
0.6089100977777778,0.370771507175743,0.007675711111111111,0.005396359999999999,0.49106455
0.6089100977777778,0.370771507175743,0.009210853333333333,0.005396359999999999,0.49114734
0.6089100977777778,0.370771507175743,0.010745995555555554,0.005396359999999999,0.49123016
0.6089100977777778,0.370771507175743,0.012281137777777777,0.005396359999999999,0.49131298
0.6089100977777778,0.370771507175743,0.013816279999999998,0.005396359999999999,0.4913958
0.6575463355555555,0.4323671834025392,0.0,0.005396359999999999,0.4926919
0.6575463355555555,0.4323671834025392,0.0015351422222222222,0.005396359999999999,0.49276757
0.6575463355555555,0.4323671834025392,0.0030702844444444443,0.005396359999999999,0.49284318
0.6575463355555555,0.4323671834025392,0.0046054266666666665,0.005396359999999999,0.49291876
0.6575463355555555,0.4323671834025392,0.006140568888888889,0.005396359999999999,0.49299443
0.6575463355555555,0.4323671834025392,0.007675711111111111,0.005396359999999999,0.49307007
0.6575463355555555,0.4323671834025392,0.009210853333333333,0.005396359999999999,0.49314573
0.6575463355555555,0.4323671834025392,0.010745995555555554,0.005396359999999999,0.49322134
0.6575463355555555,0.4323671834025392,0.012281137777777777,0.005396359999999999,0.49329692
0.6575463355555555,0.4323671834025392,0.013816279999999998,0.005396359999999999,0.49337253
0.7061825733333333,0.4986938268796887,0.0,0.005396359999999999,0.49541777
0.7061825733333333,0.4986938268796887,0.0015351422222222222,0.005396359999999999,0.49549338
0.7061825733333333,0.4986938268796887,0.0030702844444444443,0.005396359999999999,0.49556902
0.7061825733333333,0.4986938268796887,0.0046054266666666665,0.005396359999999999,0.49564463
0.7061825733333333,0.4986938268796887,0.006140568888888889,0.005396359999999999,0.4957293
0.7061825733333333,0.4986938268796887,0.007675711111111111,0.005396359999999999,0.49582878
0.7061825733333333,0.4986938268796887,0.009210853333333333,0.005396359999999999,0.49592835
0.7061825733333333,0.4986938268796887,0.010745995555555554,0.005396359999999999,0.4960278
0.7061825733333333,0.4986938268796887,0.012281137777777777,0.005396359999999999,0.4961273
0.7061825733333333,0.4986938268796887,0.013816279999999998,0.005396359999999999,0.49622688
0.7548188111111112,0.5697514376071913,0.0,0.005396359999999999,0.5104506
0.7548188111111112,0.5697514376071913,0.0015351422222222222,0.005396359999999999,0.51059973
0.7548188111111112,0.5697514376071913,0.0030702844444444443,0.005396359999999999,0.5107489
0.7548188111111112,0.5697514376071913,0.0046054266666666665,0.005396359999999999,0.51089805
0.7548188111111112,0.5697514376071913,0.006140568888888889,0.005396359999999999,0.5110472
0.7548188111111112,0.5697514376071913,0.007675711111111111,0.005396359999999999,0.5112011
0.7548188111111112,0.5697514376071913,0.009210853333333333,0.005396359999999999,0.5113821
0.7548188111111112,0.5697514376071913,0.010745995555555554,0.005396359999999999,0.5115632
0.7548188111111112,0.5697514376071913,0.012281137777777777,0.005396359999999999,0.5117442
0.7548188111111112,0.5697514376071913,0.013816279999999998,0.005396359999999999,0.5119253
0.803455048888889,0.6455400155850469,0.0,0.005396359999999999,0.5351709
0.803455048888889,0.6455400155850469,0.0015351422222222222,0.005396359999999999,0.5353718
0.803455048888889,0.6455400155850469,0.0030702844444444443,0.005396359999999999,0.53557265
0.803455048888889,0.6455400155850469,0.0046054266666666665,0.005396359999999999,0.53577346
0.803455048888889,0.6455400155850469,0.006140568888888889,0.005396359999999999,0.5359743
